chazhuquhy,Newton Shumate,1987-5-6,Latvia,7179,Midlane Carry,Enchantress
thytonu,Dennis Baker,2003-7-21,Gabon,9312,Full Support,Vengeful Spirit
nacherubit,Rosemary Woock,1994-3-20,Australia,5319,Full Support,Sand King
obajon,Garry Morosow,1990-11-22,Mexico,6543,Offlaner,Faceless Void
ufaquz,Yetta Hawk,1997-10-22,Malaysia,9936,Midlane Carry,Sven
sygecop,Margaret Shaffer,1995-6-27,Liechtenstein,7081,Midlane Carry,Centaur Warrunner
zhaguxeduv,Karen Lasiter,1987-9-3,Cyprus,6028,Carry,Medusa
lusofup,Edward Wilmoth,2000-12-19,Latvia,7726,Full Support,Ogre Magi
kevokywun,Laura Hammond,1999-11-5,Venezuela,9576,Carry,Axe
tineli,Thomas Young,1992-11-17,Oman,5226,Carry,Magnus
acithigut,Justin Ford,1998-9-18,Cambodia,5126,Support,Enigma
etycoqy,Joan Cunningham,1999-7-4,Mauritius,7350,Support,Medusa
ehiqizhu,Nakita Bean,1995-2-26,Guinea,8542,Offlaner,Terrorblade
epypyri,Rachel Marshall,1994-4-23,Guinea-Bissau,8420,Offlaner,Kunkka
begepish,Gloria Henrich,1987-7-11,Grenada,5400,Offlaner,Faceless Void
jecizux,Lloyd Tobin,1997-3-17,Central African Rep,5055,Full Support,Huskar
fesuvekha,Sharon Bolling,1996-12-2,Peru,7101,Carry,Mirana
amadajime,Collette Bouyer,2000-3-24,Trinidad & Tobago,5113,Full Support,Pugna
ozozhona,Rita Perrine,2004-6-9,Uganda,6237,Offlaner,Chen
ocifagari,Jesse Stegall,1986-8-7,Nepal,9663,Midlane Carry,Rubik
ahoroqe,Douglas Smallidge,1985-12-3,Trinidad & Tobago,6115,Carry,Arc Warden
tykyrume,Howard Carter,1998-7-18,Sudan,6337,Support,Clinkz
buxyvozy,Alberta Nunez,1990-3-26,Eritrea,8873,Full Support,Enigma
qukyjovu,Brad Arnold,2002-6-19,Namibia,5034,Offlaner,Treant Protector
zovytythy,Carl Lopez,1988-10-25,Togo,5957,Midlane Carry,Queen of Pain
uradihychy,Paula Davis,1992-10-17,Sudan,8457,Offlaner,Doom
erochusheqy,Michael Santos,1998-2-27,Mauritius,6893,Full Support,Drow Ranger
tacute,Carolyn Yang,2004-5-2,Uganda,5793,Full Support,Sand King
khafedu,Tracy Talarico,1988-11-9,Nigeria,8687,Full Support,Crystal Maiden
chedemy,Hugh Mallory,1990-3-14,Chile,8672,Carry,Viper
todoxec,John Caldwell,1991-5-6,Portugal,6349,Full Support,Vengeful Spirit
ehedapuk,Jackie Randall,1988-10-17,Vanuatu,7145,Midlane Carry,Witch Doctor
lewyfef,Mary Riley,1996-12-13,India,5228,Carry,Visage
xenychicul,Lia Evans,1987-5-16,Belarus,5704,Carry,Broodmother
ryshomuzh,Karl Mcculley,1987-4-5,Congo,8914,Full Support,Mirana
gemamidu,Mina Gorski,1994-9-13,Afghanistan,9374,Carry,Weaver
otithusadu,Darryl Stanford,1987-5-11,Cyprus,5662,Carry,Witch Doctor
amidof,Charles Kocher,1988-11-2,Spain,5564,Carry,Dark Seer
ezorog,Willie Osbourn,1994-7-15,Madagascar,7087,Midlane Carry,Juggernaut
nilukheny,Sidney Smith,1998-5-13,Ireland Republic,6304,Full Support,Dark Willow
khituwe,William Fernandez,1989-9-13,Belize,5603,Support,Phoenix
xorechod,Jason Lazzara,2003-3-18,Sierra Leone,6948,Support,Arc Warden
pachitobor,Evelyn Evans,1991-6-13,San Marino,7117,Midlane Carry,Razor
atopibyzhy,Audra Macek,2003-12-19,Benin,6207,Support,Huskar
amegebedi,Louise Lemaster,1988-6-21,Argentina,7394,Offlaner,Templar Assassin
thychipuboj,Vera Cross,1999-2-27,Monaco,5115,Offlaner,Clinkz
olugykh,Ariana Moody,1987-1-5,Saudi Arabia,5219,Offlaner,Wraith King
qerytu,Peter Hirkaler,1985-3-8,United States,9951,Support,Sand King
ytesishi,Kenneth Mcguffin,1985-9-15,Paraguay,5934,Support,Slardar
zhiveduk,Alan Werley,1999-7-10,Lesotho,9967,Carry,Earth Spirit
asizhycuj,June Shaw,2005-9-6,South Sudan,5500,Midlane Carry,Gyrocopter
ufegachuthi,Libby Stclair,1986-5-6,Chad,5638,Offlaner,Phantom Lancer
ruthavirit,Geraldine Schwing,2001-4-12,Rwanda,5516,Full Support,Enigma
ykhasetila,Garry Gamble,1998-9-11,Antigua & Deps,9089,Support,Clinkz
futukyshe,Albert Cox,1993-7-19,South Sudan,7616,Offlaner,Ancient Apparition
ojumir,Kimberly Carkhuff,1990-8-12,Afghanistan,9215,Support,Arc Warden
igyvubezhy,Joyce Neyman,1991-6-4,Paraguay,6262,Carry,Venomancer
locywapukh,Jane Butler,2004-5-25,Eritrea,5712,Midlane Carry,Legion Commander
udyjawegy,Daniel Ringstaff,1986-3-18,Montenegro,8247,Carry,Hoodwink
fodekadith,Michael Knight,2002-4-7,Dominican Republic,9982,Support,Dawnbreaker
rapoqope,Ronald Narron,2000-10-9,Mauritania,5645,Full Support,Chaos Knight
ywasoryla,Irene Raio,1996-6-28,Malawi,6930,Full Support,Clinkz
olikhukaja,Michael Garcia,1992-12-10,Indonesia,9646,Offlaner,Jakiro
oqetihaf,Virginia Siebold,2003-6-11,Iran,9405,Full Support,Nyx Assassin
kyjixi,Vickie Barnes,1993-3-6,Croatia,6217,Support,Morphling
evavasha,Stephanie Allen,1989-12-13,Cameroon,6747,Offlaner,Timbersaw
eburushiny,Diana Boham,1990-12-25,Tajikistan,5895,Midlane Carry,Faceless Void
azyheby,Constance Walker,1985-3-22,Namibia,6553,Offlaner,Sven
kathishe,Richard Gatlin,2000-12-16,Angola,9359,Offlaner,Lone Druid
umedec,Robert Holland,1997-3-23,Tunisia,5535,Support,Earthshaker
yzhyryry,Marian Padilla,1989-1-19,Venezuela,9541,Carry,Venomancer
inacolece,Hattie Tirado,1987-8-4,Taiwan,9860,Midlane Carry,Earthshaker
ezhechagujo,Yvonne Schleich,2004-7-1,Swaziland,9491,Offlaner,Leshrac
tilythos,Douglas Schoeneck,1985-10-16,Benin,5565,Midlane Carry,Tide Hunter
ejupywyk,James Steere,1995-8-23,Andorra,7998,Midlane Carry,Sven
ymychykhepa,Mary Adams,1986-12-2,Germany,5810,Full Support,Disruptor
edynol,Sean Ward,2005-10-3,Comoros,8379,Offlaner,Pangolier
nehusuk,Rufina Escutia,2002-6-10,Peru,5474,Carry,Treant Protector
doxoboketh,Brenda Posas,1993-11-23,Senegal,7290,Full Support,Void Spirit
vabytaguch,Heather Douglas,1994-6-25,Congo Democratic Rep,5653,Midlane Carry,Hoodwink
azaguli,John Holloway,2000-4-12,Venezuela,5770,Support,Slardar
urazosi,James Hamblin,1998-1-20,Laos,9561,Offlaner,Batrider
chicyzhyvym,Juan Sailor,1985-5-25,Kosovo,7624,Midlane Carry,Earthshaker
ryhikhyzyl,Kevin Hensley,1996-1-21,Equatorial Guinea,9641,Offlaner,Sniper
khothishu,William Gallman,1987-7-26,Cape Verde,8248,Support,Viper
ozywemumo,Maria Baumgartner,2003-9-1,Canada,5090,Offlaner,Necrophos
itebos,Bob Crawford,1996-9-12,Rwanda,8184,Full Support,Void Spirit
ujasapi,Patricia Rodriguez,2000-5-15,Suriname,5507,Support,Bristleback
vavyxib,Erminia Hawley,1998-5-28,Seychelles,8740,Full Support,Troll Warlord
hirozhe,Eva Soledad,1985-6-22,Libya,7827,Full Support,Sniper
cyshigo,Silvia Pence,1994-10-19,Mauritania,5156,Support,Omni Knight
arucigop,Donald Winters,1999-10-27,Eritrea,5293,Midlane Carry,Sniper
khabelu,Albert Potter,2003-12-23,Chad,6552,Offlaner,Naga Siren
suvulunyb,Margaret Prater,1999-10-18,Trinidad & Tobago,5106,Support,Dark Willow
vibegago,Lydia Mains,1985-6-23,Germany,8196,Offlaner,Omni Knight
ugofakh,Lindsey Ham,1991-11-7,Latvia,5297,Offlaner,Warlock
okychimoxu,Nora Dobbs,1993-6-24,Russian Federation,6834,Support,Tinker
ihagugi,Sean Macias,1988-11-21,Belize,6638,Offlaner,Terrorblade
alasohi,James Gonzalez,1994-10-1,Dominican Republic,7333,Full Support,Naga Siren
ikhabuku,Randall Hardinger,2003-11-19,Swaziland,5067,Full Support,Dark Willow
khyjujesat,Eric Swanson,1995-1-16,Japan,8509,Offlaner,Treant Protector
idegek,William Anguiano,1987-4-22,Bosnia Herzegovina,7824,Offlaner,Windranger
sukhesholy,Meredith Weber,2002-3-26,Kyrgyzstan,8135,Full Support,Bristleback
yzuthegef,Latoya Cochran,1990-10-17,Lithuania,8983,Carry,Disruptor
yniboxo,Gail Neighbors,1995-5-20,Mauritius,5529,Offlaner,Crystal Maiden
ymetibyb,Michael Schryer,1989-8-2,Indonesia,5507,Full Support,Razor
usakudi,Thomas Pounds,1999-5-15,Iran,6176,Midlane Carry,Lich
odynygugy,Mary Mosher,1986-12-8,Guyana,8884,Offlaner,Tiny
ivazehyt,Janet Smith,1997-2-21,Bahamas,7329,Midlane Carry,Warlock
yzenixo,Catherine Laird,2001-1-28,Qatar,8283,Full Support,Bane
kybeto,Chris Xie,1998-10-6,Paraguay,5596,Offlaner,Shadow Fiend
oryzelic,Melanie Trost,2002-2-26,Oman,5609,Offlaner,Medusa
khemuho,Donna Davis,2001-4-28,Nigeria,8732,Offlaner,Lich
khoqytyg,Virginia Underwood,1995-5-17,Ethiopia,6427,Support,Bristleback
etosuzyg,Natalie Hanson,1990-1-25,Brazil,7328,Full Support,Clockwerk
shidalacekh,Victor Heim,1987-3-24,Costa Rica,7764,Full Support,Terrorblade
ydezejyfu,Kazuko Adams,2004-5-13,Samoa,5535,Full Support,Bloodseeker
shiwacheth,Mary Blue,2003-1-24,Bangladesh,7880,Support,Riki
ykequcuka,Adam Bliss,2002-9-17,Spain,9827,Carry,Luna
dysysero,Laurie Oneal,2003-6-9,Suriname,8631,Full Support,Tide Hunter
dywevazhysh,Tiffany Perez,1998-5-26,Czech Republic,7172,Midlane Carry,Weaver
ozhyhech,Frances Clattenburg,1999-12-28,St Lucia,8233,Offlaner,Enigma
aqyxesa,Helen Furness,1986-12-16,Montenegro,7994,Offlaner,Rubik
heguqedech,Robert Quilliams,1999-5-2,Kosovo,5424,Midlane Carry,Razor
ynefup,Martina Morlock,1992-4-22,East Timor,9194,Support,Dawnbreaker
onapenacu,Eloise Faust,2002-6-19,Serbia,6192,Offlaner,Meepo
odolym,Ashley Campbell,2001-10-21,Croatia,7829,Offlaner,Zeus
ohichafu,Pearl Yengo,1997-5-4,Macedonia,5242,Midlane Carry,Invoker
inazytach,Adam Davis,1985-10-19,Ecuador,7436,Support,Ogre Magi
lulytove,Margaret Bradley,1987-11-3,Algeria,8765,Midlane Carry,Earth Spirit
anywagy,Michael Strahm,1998-10-17,Djibouti,8570,Support,Jakiro
kijawuzhiw,Rita Bogart,1997-8-6,Australia,7360,Support,Snapfire
ochumuto,Carol Wood,2004-4-27,Lithuania,6197,Offlaner,Luna
khuqudy,Christopher Morgan,1987-12-6,Senegal,5204,Midlane Carry,Batrider
eshathoz,Doris Sneller,2002-3-24,Dominica,7208,Offlaner,Tusk
otheqechoja,Erin Hightower,1999-6-1,Guatemala,9079,Offlaner,Storm Spirit
ololygina,Elisabeth Alldredge,1999-6-13,Guinea-Bissau,9486,Carry,Winter Wyvern
vokaraxaz,Anne Welch,2002-12-28,Armenia,6990,Carry,Bloodseeker
unuguzaxu,Kathleen Jabbie,1991-7-15,France,9065,Carry,Dark Seer
abajunyt,Mabel Goings,2004-10-12,Mauritius,5506,Offlaner,Phantom Assassin
ipucitech,Asha Anast,2002-5-15,Niger,9437,Carry,Underlord
ewiqabal,Kevin Rombough,2005-4-16,Sierra Leone,5463,Support,Oracle
dukire,Ashley Burlett,1985-1-16,Ireland Republic,5548,Full Support,Shadow Fiend
laqorohe,William Wilson,1993-5-25,Uzbekistan,7898,Offlaner,Dark Willow
zhojushokaw,Joseph Gravely,2005-9-7,Cuba,9999,Full Support,Beastmaster
pomevyren,Leland Porter,1985-11-16,St Kitts & Nevis,6998,Offlaner,Pangolier
pudexohif,Johnny Hill,1989-1-5,Panama,7354,Support,Dawnbreaker
izichoj,Kiera Rosenfeld,2002-6-4,Oman,6597,Full Support,Anti-Mage
qavitikh,Letha Buckner,1999-11-7,Nicaragua,8301,Offlaner,Phoenix
cejokhuf,Gerald Pugh,1999-5-19,Ireland Republic,7944,Midlane Carry,Broodmother
zhylixija,Joy Gaede,1994-12-10,Ecuador,6387,Offlaner,Void Spirit
ufithuxisha,Korey Seibel,2000-8-10,Malawi,9503,Carry,Ursa
ycelyfivu,Elizabeth Pierce,2000-9-7,Thailand,8341,Full Support,Death Prophet
shuzety,Carlos Thyng,1991-2-8,Sierra Leone,8392,Carry,Pudge
usejuj,Mary Guertin,2003-8-5,Germany,8049,Offlaner,Phantom Assassin
onagibij,Timothy Kornegay,1994-7-13,Qatar,5766,Carry,Outworld Destroyer
udygezhe,Doris Treat,1985-8-22,Rwanda,8714,Carry,Zeus
esatuvoce,David Gagne,1989-7-28,Guyana,6688,Midlane Carry,Winter Wyvern
ogopyzhi,Elizabeth Gene,1996-7-15,Denmark,9390,Offlaner,Undying
walahojokh,Christina Seawood,1999-3-6,Kazakhstan,7290,Offlaner,Undying
bybabuzho,John Shepard,1988-7-22,Nigeria,7950,Carry,Batrider
vagulez,Shirley Nelson,2000-3-12,Mozambique,8427,Midlane Carry,Disruptor
inijuzho,Dena Day,1987-4-24,Ecuador,7500,Offlaner,Dawnbreaker
finaqavu,Julie Brose,1989-8-23,Jordan,6215,Full Support,Luna
akhuthekhy,James Horst,1996-8-4,Malaysia,9311,Full Support,Phantom Assassin
yhyfegux,Kimberly Vannatten,1999-1-28,Ghana,5791,Carry,Morphling
esubijyz,Charlene Twyman,2002-11-10,Congo,9287,Full Support,Dragon Knight
zazothith,Dianna Vasquez,2003-7-5,Bhutan,6906,Full Support,Bloodseeker
utizhyw,Ralph Welsh,2001-8-2,Libya,6830,Carry,Dark Willow
vudorydy,Carol Brion,1987-6-21,Vanuatu,7178,Carry,Bane
mifupi,Eric Jackson,2005-6-19,Turkey,5732,Carry,Earth Spirit
zinyzhiruk,Ronald Ellingham,1995-11-26,Tonga,7378,Midlane Carry,Storm Spirit
iwechur,Timothy Schell,1998-10-8,Ghana,7583,Midlane Carry,Night Stalker
chepaqy,Andrea Banner,2000-8-24,Finland,9156,Midlane Carry,Alchemist
ixybiqer,Dorothy Simpson,2003-2-14,San Marino,9054,Offlaner,Earthshaker
olubyp,Edwin Wells,1986-9-25,Korea South,5864,Full Support,Ogre Magi
sylukhaj,Sasha Benedix,1990-8-23,Lesotho,6814,Full Support,Keeper of the Light
ypimasez,Douglas Ly,1991-9-5,Micronesia,8157,Carry,Dark Seer
ocexunace,Betty Fuller,2005-5-21,San Marino,6856,Support,Templar Assassin
lizethize,Leon Palmer,1992-4-26,Netherlands,7593,Offlaner,Sand King
esechesh,Judy Knight,1994-6-5,Luxembourg,6885,Midlane Carry,Arc Warden
ekyhirudy,Tina Muellerleile,1987-4-19,Malawi,6940,Midlane Carry,Shadow Demon
duhawu,Wilbert Conditt,1990-6-19,Burkina,9836,Support,Venomancer
jucushib,Dan Ares,2001-8-1,Liechtenstein,7177,Full Support,Void Spirit
dudyvy,Cindy Sparks,2005-8-23,Kuwait,7965,Carry,Queen of Pain
ynafidej,Rachel Long,1986-7-15,Czech Republic,7861,Full Support,Wraith King
yhykokaxa,Ethel Mayer,1990-12-11,Bhutan,9333,Carry,Ancient Apparition
maqowi,Wanda Knight,2000-9-27,East Timor,9966,Offlaner,Enigma
bagitudod,Michelle Rehkop,1985-9-8,New Zealand,9477,Carry,Phantom Assassin
ohixydy,Thomas Ainsley,1997-6-9,Marshall Islands,8009,Support,Warlock
zucoshywa,Belinda Brushwood,1991-5-2,South Sudan,5117,Offlaner,Wraith King
acaciso,Nestor Lasure,1993-12-11,Trinidad & Tobago,5998,Support,Kunkka
lothezhe,Joseph Fortier,2003-10-8,Kosovo,5046,Carry,Juggernaut
megene,Andrew Mcadams,2000-7-26,United Arab Emirates,6159,Support,Chaos Knight
ithalotyx,Natasha Rarden,1988-6-25,Barbados,9685,Carry,Bane
buqetudo,Michelle Samson,1996-9-27,Austria,5718,Midlane Carry,Storm Spirit
aqydoq,Nichole Schroeder,1985-1-7,China,7819,Support,Viper
sicupuso,Chandra Byers,1993-1-16,Romania,9709,Carry,Skyrath Mage
ucinuli,Selena Dunn,1992-8-24,Angola,8626,Carry,Pudge
kuzhymikup,Virginia Doan,2001-3-8,Iraq,5241,Support,Bane
zacosixys,Kyle Sorrell,1991-11-21,Ireland Republic,9795,Midlane Carry,Lone Druid
kudyzhitu,John Harman,2000-10-22,Poland,9320,Support,Leshrac
xefozis,Betty Hutchinson,2003-3-5,Ukraine,9073,Full Support,Night Stalker
yhuzhesu,Edith Adell,2005-9-6,Andorra,7724,Full Support,Lina
yhygukhyf,Richard Sibley,1992-1-5,Angola,5630,Offlaner,Ursa
chutychyfa,Lynn Kemp,1989-12-7,Belize,7490,Full Support,Doom
wukhithahakh,Carmen Erickson,1990-2-1,Tanzania,7906,Carry,Tiny
ydihanakhy,Linda Marmol,1989-11-27,Liberia,9039,Carry,Naga Siren
ydomufyb,Yvonne Roush,2001-10-4,Morocco,8082,Offlaner,Lina
hecheqage,Albert Schroeder,2001-6-15,Cape Verde,8084,Midlane Carry,Bane
irichatiw,Deborah Bowen,1990-12-20,Antigua & Deps,7049,Carry,Underlord
ajythakh,Anna Cornell,1992-10-14,Afghanistan,5025,Midlane Carry,Arc Warden
thibawyxy,James Bergin,2000-9-12,Angola,8891,Carry,Templar Assassin
sirafush,Lori Mielke,1999-7-14,Slovakia,5630,Carry,Pugna
isehakoshi,Larissa Clark,1993-4-15,Hungary,8475,Full Support,Bloodseeker
sechakucab,Israel Polland,1988-5-15,Uzbekistan,7850,Support,Omni Knight
owishevel,Mark Bowker,2003-9-4,Canada,9585,Midlane Carry,Bristleback
titakhy,Miguel Reed,1989-2-1,Korea North,6713,Midlane Carry,Ogre Magi
aciqonekhu,Catherine Martin,1985-3-4,Netherlands,9280,Support,Spirit Breaker
exurepeju,Roger Nievas,1985-11-3,Bangladesh,9483,Offlaner,Broodmother
ijubuc,Heather Lucas,1989-6-27,Andorra,7369,Midlane Carry,Storm Spirit
feshekovo,Elvina Reynolds,1991-10-8,Bahrain,6191,Full Support,Terrorblade
ijakhas,Virginia Lawrence,2005-3-1,Albania,6769,Full Support,Doom
ewydoco,Ann Lewis,1992-5-23,Tunisia,7054,Offlaner,Juggernaut
focosokhaw,Renna Lovelady,1998-12-6,Mali,7353,Full Support,Life Stealer
ekehaza,Clara Walker,1986-9-3,Liechtenstein,9852,Full Support,Shadow Fiend
khariwif,Margaret Longo,1994-6-27,Portugal,8606,Offlaner,Wraith King
renaqo,Robert Mcleod,2005-7-11,Fiji,7673,Support,Tinker
ukhobes,Ryan Chadwick,1986-12-13,Bosnia Herzegovina,5239,Full Support,Grimstroke
legida,George Nunez,1996-6-26,Sri Lanka,7772,Support,Wraith King
ajarepyjo,John Robinson,1994-11-3,Maldives,6551,Full Support,Mirana
thebigu,Mary Shepherd,1987-11-3,Indonesia,7402,Midlane Carry,Juggernaut
jegucoj,Billy Thompson,1999-3-18,Angola,9367,Offlaner,Snapfire
egyvyge,Emmanuel Garcia,2003-3-13,United Arab Emirates,7154,Support,Brewmaster
ochuticigu,Jose Peterson,1995-7-21,Uganda,9979,Offlaner,Troll Warlord
azhymesy,Edward Alvarez,1990-2-7,South Africa,9181,Offlaner,Dragon Knight
sebedyqiz,Julie Stanhope,1993-1-7,Moldova,6868,Carry,Necrophos
satisus,Gregory Gaines,2000-10-5,Ethiopia,9245,Offlaner,Centaur Warrunner
umuzhadykha,Patricia Oneal,2002-2-9,Montenegro,5532,Carry,Void Spirit
yhunolej,George Carrera,1995-8-24,Eritrea,7091,Carry,Doom
ochyfychyshu,Bronwyn Pierson,2003-1-3,Tunisia,6731,Support,Ogre Magi
xosheweve,Shelia Craig,1999-7-7,Madagascar,5445,Offlaner,Silencer
zoduru,Vera Mclean,1985-4-26,Mongolia,7135,Offlaner,Techies
shicopit,Kevin Mcgill,2005-12-9,Kyrgyzstan,8533,Carry,Phantom Assassin
eshalethupi,Felipe Bayer,2004-5-27,Brazil,7962,Carry,Kunkka
veciqu,David Grabowski,1995-8-20,Guyana,9042,Offlaner,Night Stalker
ekhufixomu,John Maynard,2004-2-9,Philippines,8729,Midlane Carry,Oracle
xekagiky,Patricia Reed,1989-12-5,Syria,7586,Full Support,Venomancer
cugivish,Carlos Hisaw,2002-7-5,Taiwan,6400,Full Support,Chaos Knight
tabuguz,Gary Himes,2004-4-25,Lesotho,9662,Midlane Carry,Morphling
thareda,Stanley Morse,1985-10-17,United Kingdom,5821,Offlaner,Winter Wyvern
lovathonith,Vanessa Holton,1988-4-17,Belize,5463,Full Support,Tinker
azekhucha,Thomas Dery,2002-1-25,Burundi,5094,Support,Lina
yxithumole,Josh Miller,1989-10-4,India,9108,Support,Timbersaw
mizezho,Kay Powel,2001-5-4,Vatican City,6876,Full Support,Pugna
evykhivuk,Rosemary Blackmon,1988-11-5,Malawi,6428,Midlane Carry,Legion Commander
zhihekhoje,John Jones,1991-6-21,Benin,6898,Support,Nature’s Prophet
ichozhonuh,Darryl Howzell,2004-1-15,Papua New Guinea,7607,Support,Morphling
thokhishud,Helen Gilbert,2001-6-23,South Africa,8011,Full Support,Naga Siren
mywybukh,Rosie Lauer,2004-9-12,Slovenia,6736,Support,Enigma
yvezhifob,Geneva Wallace,2004-11-3,Thailand,6569,Full Support,Timbersaw
ethoranud,Edward Hurst,1997-7-1,Austria,5782,Offlaner,Alchemist
obaneb,Joseph Miller,1989-6-23,Slovenia,6383,Support,Sand King
seqihupaw,Rosalinda Johnson,2004-3-26,United States,6069,Full Support,Earthshaker
dazojysish,Connie Pugh,1996-12-5,St Lucia,7877,Midlane Carry,Doom
fakhedekhu,Luke Kelley,2005-2-21,Paraguay,9333,Full Support,Puck
igiwejo,Emma Brooks,1998-6-22,Romania,7828,Midlane Carry,Bristleback
ikazowekh,Jennifer Brier,2002-1-1,China,9780,Carry,Alchemist
ytachob,Jill Brown,1987-7-19,Croatia,8403,Offlaner,Terrorblade
ipijyvy,Mary Pimental,1997-10-1,Nicaragua,8134,Midlane Carry,Sniper
tufuthix,Curtis Clark,1988-8-2,Guyana,9800,Carry,Gyrocopter
shuzochythes,Emanuel Morgan,2004-8-4,Grenada,5143,Midlane Carry,Ember Spirit
uzhydichoni,Lamont Hill,1993-6-1,Mexico,5925,Carry,Lone Druid
ytymepahu,Thomas Drane,1993-8-25,Palau,9623,Carry,Clockwerk
aroriry,Herman Villalobos,1993-6-17,Sao Tome & Principe,6724,Offlaner,Crystal Maiden
chekhiry,Virginia Meeks,2003-1-16,Poland,5610,Offlaner,Tiny
tewirubov,Berta Day,2005-11-6,Kosovo,7115,Carry,Shadow Shaman
dyhethu,Eusebio Lombardi,1987-4-20,Nepal,6434,Support,Witch Doctor
golichyna,Patricia Boucher,2001-10-26,Germany,5919,Support,Vengeful Spirit
jaxirycho,Stacey Beavers,1999-9-21,Mali,9779,Carry,Ursa
ruhachavy,Lakisha Byers,2003-12-2,Saint Vincent & the Grenadines,6293,Midlane Carry,Drow Ranger
sahode,Armando Floyd,1998-3-28,Zambia,8878,Offlaner,Arc Warden
wyryfuzhi,Terese Cooper,1989-1-14,Papua New Guinea,6170,Full Support,Lich
yfyqochi,Tricia Peck,1987-2-10,Peru,6905,Offlaner,Templar Assassin
pydagozoc,Anne Loos,2000-9-13,Argentina,5130,Offlaner,Earth Spirit
fishopiwi,Eric Williams,2003-9-18,Tajikistan,9959,Offlaner,Silencer
kogyzof,Tamara Eubank,1990-11-17,Korea South,7309,Carry,Faceless Void
hokhothuwiv,James Cataline,1996-4-24,Zimbabwe,5358,Full Support,Tide Hunter
kyzhitod,Peggy Eubanks,1986-4-7,Liechtenstein,6184,Carry,Keeper of the Light
ichythiny,Kenneth Coppenger,2002-11-8,Lesotho,9332,Full Support,Phantom Assassin
ethukukywo,Pam Johnson,1999-1-14,Marshall Islands,6874,Support,Bounty Hunter
uzhukhabi,Derek Battle,2002-9-21,Iceland,5024,Offlaner,Phantom Lancer
duwydezoch,John Edwards,2000-12-19,Tuvalu,9244,Midlane Carry,Morphling
ofalez,Sharon Corrado,1997-2-9,Kenya,6238,Full Support,Phantom Lancer
utithybel,Maris Clay,1988-6-5,East Timor,9221,Carry,Terrorblade
ivyshozhi,Kimberly Harward,1996-7-11,Lithuania,7510,Support,Monkey King
sihyfyda,Amanda Wessels,1992-6-26,Costa Rica,8305,Full Support,Razor
ojojuw,Velma Munez,1989-11-4,Nepal,9824,Support,Troll Warlord
enishyg,David Galiano,1993-7-14,Benin,8713,Offlaner,Chen
yshenotag,Laura Price,1992-5-1,Macedonia,8027,Offlaner,Shadow Demon
ybacisoje,Ka Linke,2001-10-7,Fiji,7621,Carry,Rubik
epasosh,Jean Mccreary,2002-2-20,Jordan,7321,Carry,Morphling
darazheshi,Steve Bowen,1988-8-6,Nicaragua,8353,Carry,Bounty Hunter
uzuruva,Tommy Lynch,2003-9-25,Oman,5748,Full Support,Venomancer
chucony,Laura Cordova,1999-9-15,Syria,9481,Support,Medusa
ucochadane,Collette Cortez,1991-11-28,Marshall Islands,5772,Support,Faceless Void
rusoqataq,Kitty Morse,1996-5-20,Austria,9045,Midlane Carry,Bounty Hunter
ymakoch,Ron Cano,1998-4-23,Bahamas,9047,Midlane Carry,Enchantress
asisikiju,Caitlin Meneses,1998-5-4,Libya,7433,Full Support,Shadow Fiend
apejuhizh,Kerry Chaney,2001-7-13,Azerbaijan,7763,Support,Elder Titan
oqovyropu,Christopher Swearinger,2001-11-27,Sudan,5018,Support,Lion
enolyk,Larry Wick,1998-9-27,Estonia,6138,Full Support,Hoodwink
vubukho,Wayne Guerra,2005-2-10,Solomon Islands,6963,Support,Void Spirit
jacukiry,John Sells,1992-1-23,Iraq,6082,Offlaner,Shadow Demon
chikhajathu,George Mccartney,2003-5-9,Antigua & Deps,7568,Support,Necrophos
inynof,Steven Vandestreek,1999-4-23,Namibia,8699,Support,Nature’s Prophet
cyzubyw,Elizabeth Geiger,1988-4-17,Togo,5655,Midlane Carry,Shadow Demon
zhabynosh,Nichole Sweeney,1994-9-22,Ecuador,9601,Carry,Ursa
uviduwoba,Martha Bennett,2001-1-11,Slovenia,7363,Midlane Carry,Venomancer
bezygechi,Britany Shine,1987-3-12,Antigua & Deps,9174,Carry,Venomancer
aqathyla,Kyle Steven,2004-1-7,Mali,9370,Full Support,Arc Warden
uzheqilithi,Karla Ellison,2005-8-8,Serbia,6284,Midlane Carry,Troll Warlord
qybyshasho,Teresa Mata,2001-11-6,El Salvador,6326,Carry,Slark
begije,Helen Nguyen,2002-1-13,France,8607,Full Support,Dazzle
fosuwimo,Daniel Bridges,1994-2-28,Jordan,5506,Carry,Lone Druid
ezogod,Joseph Quillen,2000-1-27,Greece,7529,Carry,Slardar
ythyfyk,Dion Lozano,2003-5-27,Estonia,5481,Support,Life Stealer
exizimoti,Helen Snipes,1992-7-2,Bahamas,6170,Midlane Carry,Tinker
ejyzhory,Carlos Cunningham,1996-9-13,Syria,8242,Offlaner,Venomancer
pyfafoj,George Omalley,1998-10-12,Lithuania,9346,Offlaner,Phantom Assassin
ijekono,Thurman Jackson,2003-6-28,Solomon Islands,8886,Support,Enigma
jikhyty,James Garibay,1997-1-5,Czech Republic,8373,Midlane Carry,Crystal Maiden
ivanodyce,Jon Pham,1997-2-26,China,9095,Midlane Carry,Phoenix
